,experience (time),turnover,female,age,industry,profession,coach,head_female,greywage,foot,extraversion,independ,selfcontrol,anxiety,novator,bus,car,Company
664,16.95277207,0,1,38.0,Retail,HR,0,1,0,1,5.4,2.6,10.0,3.3,3.7,0,0,Global intergold
665,16.95277207,0,1,38.0,Retail,HR,0,1,0,1,4.6,5.5,10.0,2.5,5.2,0,0,Coin
666,61.2073922,0,1,25.0,etc,HR,0,1,0,0,6.2,6.2,3.3,6.3,6.7,1,0,Uefa
667,9.264887064,1,1,23.0,Retail,HR,0,1,0,0,7.0,5.5,3.3,4.8,6.7,1,0,Sarenza
668,81.64271047,0,1,31.0,Retail,HR,1,1,0,0,4.6,5.5,7.2,3.3,2.9,1,0,Lidl italia
669,81.64271047,0,1,31.0,Retail,HR,1,1,0,0,4.6,5.5,7.2,4.8,3.7,1,0,Caprabo
670,55.95071869,0,1,40.0,etc,HR,0,1,0,1,3.8,8.4,8.0,4.0,4.4,0,0,Teatro alla scala
671,55.95071869,0,1,40.0,etc,HR,0,1,0,1,4.6,9.1,4.9,3.3,2.9,0,0,Teatro alla scala
672,49.7412731,0,0,40.0,IT,Sales,0,0,0,0,1.4,6.9,9.5,6.3,1.3,0,1,Sita
673,57.10061602,0,0,26.0,Building,HR,1,0,0,0,4.6,6.9,4.9,5.6,6.7,0,1,Bsk
674,163.7782341,0,0,23.0,Retail,HR,0,1,0,0,4.6,6.2,8.0,7.1,5.2,0,1,Coin
675,163.7782341,0,0,23.0,Retail,HR,0,1,0,0,5.4,7.6,5.7,7.1,6.0,0,1,Coin
676,54.01232033,1,0,37.0,IT,IT,0,0,0,0,7.8,4.8,2.6,5.6,9.8,1,0,Canon nederland n.v.
677,23.75359343,0,1,34.0,Banks,HR,0,1,0,0,3.8,6.9,7.2,5.6,5.2,1,0,Lbbw
678,1.412731006,1,1,29.0,Banks,HR,1,1,0,0,4.6,4.1,6.4,4.8,4.4,1,0,Lbbw
679,59.89322382,1,1,27.0,Retail,HR,1,0,0,0,6.2,6.9,4.1,5.6,6.0,0,1,General optica
680,27.4661191,0,1,31.0,Consult,Marketing,0,0,0,1,5.4,5.5,3.3,7.9,8.3,0,0,Ebbinge
681,89.19917864,1,0,18.0,Retail,Sales,1,0,0,0,7.8,5.5,2.6,7.1,7.5,1,0,Zooplus ag
682,47.21149897,0,1,31.0, HoReCa,HR,0,1,0,0,7.0,4.8,6.4,4.0,6.7,0,1,Buffalo grill
683,21.48665298,0,1,27.0,Retail,HR,1,0,0,0,5.4,7.6,6.4,4.0,4.4,1,0,Edeka aktiengesellschaft
684,8.344969199,0,1,35.0,etc,HR,0,1,0,0,5.4,6.9,7.2,7.9,6.7,1,0,Teatro real
685,48.19712526,0,1,39.0,manufacture,HR,1,1,0,0,3.0,7.6,9.5,3.3,4.4,1,0,Siemens
686,48.19712526,0,1,39.0,manufacture,HR,1,1,0,0,3.0,7.6,8.0,4.0,1.3,1,0,Imtech
687,42.18480493,0,1,27.0,PowerGeneration,HR,0,0,0,0,3.0,2.6,6.4,7.1,7.5,1,0,Mbp group
688,42.18480493,0,1,27.0,PowerGeneration,HR,0,0,0,0,3.0,5.5,4.1,7.1,8.3,1,0,Sma solar technology ag
689,39.22792608,1,1,37.0,Retail,HR,0,1,0,0,6.2,6.9,4.1,6.3,8.3,0,1,Edeka aktiengesellschaft
690,39.22792608,1,1,37.0,Retail,HR,0,1,0,0,3.8,9.1,4.9,5.6,7.5,0,1,Coop
691,39.22792608,1,1,37.0,Retail,HR,0,1,0,0,6.2,6.9,4.1,6.3,8.3,0,1,Tape à l'oeil
692,39.22792608,1,1,37.0,Retail,HR,0,1,0,0,3.8,9.1,4.9,5.6,7.5,0,1,Action
693,43.69609856,0,1,36.0,IT,HR,1,1,0,0,5.4,6.9,5.7,5.6,6.7,1,0,Giesecke & devrient
694,14.22587269,0,1,31.0,IT,HR,1,1,0,0,6.2,6.2,5.7,3.3,6.7,1,0,Linkbynet
695,33.90554415,0,1,23.0,Retail,HR,1,1,0,0,6.2,4.1,8.0,4.0,4.4,1,0,Caprabo
696,70.34086242,0,1,31.0,manufacture,HR,1,1,0,0,1.4,7.6,8.0,5.6,1.0,1,0,"Mettler-toledo international, inc"
697,39.88501027,0,0,22.0,etc,HR,0,1,0,0,8.6,2.6,6.4,6.3,6.7,1,0,Teatro real
698,144.5913758,1,0,30.0,Retail,Finanñe,0,1,0,0,8.6,2.6,4.9,7.1,7.5,1,0,Zooplus ag
699,15.17864476,0,1,45.0,Retail,HR,0,1,0,1,3.8,6.9,8.0,6.3,5.2,0,0,Coop
700,57.65913758,0,1,33.0,PowerGeneration,HR,1,1,0,0,7.8,6.2,6.4,7.9,6.0,0,1,Mbp group
701,57.65913758,0,1,33.0,PowerGeneration,HR,1,1,0,0,3.8,3.4,5.7,8.7,7.5,0,1,Sma solar technology ag
702,47.96714579,1,1,33.0,Banks,HR,0,1,0,0,7.0,6.2,1.0,9.4,7.5,1,0,Banco santander
703,42.25051335,1,1,18.0,Banks,HR,1,1,0,0,6.2,6.2,4.1,2.5,5.2,1,0,Société générale
704,12.68172485,1,1,36.0,PowerGeneration,HR,1,0,0,0,6.2,5.5,5.7,5.6,6.7,1,0,Mbp group
705,15.93429158,0,1,41.0,Retail,HR,0,0,1,0,7.8,7.6,4.1,1.7,5.2,1,0,Action
706,29.47022587,1,1,29.0,Banks,HR,0,1,0,0,6.2,5.5,4.9,5.6,9.8,1,0,Banco santander
707,1.18275154,0,1,50.0,Pharma,BusinessDevelopment,0,0,1,0,4.6,6.2,8.0,4.8,5.2,0,1,Cromsource
708,56.73921971,0,1,34.0, HoReCa,HR,0,1,0,0,6.2,4.1,7.2,4.8,1.0,0,1,Buffalo grill
709,116.7310062,1,0,38.0,Retail,Commercial,1,0,0,0,7.8,9.1,2.6,4.0,9.0,0,1,Lidl italia
710,39.68788501,0,1,25.0,IT,HR,0,0,0,0,6.2,6.9,2.6,5.6,7.5,1,0,Giesecke & devrient
711,49.87268994,1,1,30.40033257,State,Finanñe,0,0,1,0,10.0,5.5,4.1,4.0,7.5,1,0,Comune di modena
712,12.22176591,1,0,27.0,Retail,Sales,1,0,0,0,3.8,3.4,2.6,10.0,9.0,0,1,Coin
713,19.28542094,1,1,38.0,Retail,Commercial,0,0,0,0,7.0,6.9,4.1,4.0,6.7,0,1,Coop
714,43.86036961,0,1,29.0,Retail,HR,0,1,0,0,8.6,6.2,4.9,4.8,9.0,0,1,General optica
715,131.613963,0,1,26.0,Telecom,IT,1,0,0,0,3.0,6.9,4.9,6.3,6.0,0,1,Netcologne
716,13.9301848,0,1,27.0,manufacture,HR,0,1,0,0,7.0,4.8,6.4,4.8,4.4,1,0,Imtech
717,18.92402464,0,0,43.0,Consult,IT,0,0,0,1,6.2,4.1,5.7,7.1,8.3,0,0,Vertone
718,81.83983573,1,0,34.0,Retail,Commercial,0,0,0,0,3.8,3.4,7.2,8.7,7.5,0,1,Global intergold
719,16.75564682,0,1,31.0,etc,HR,0,1,1,0,8.6,4.8,2.6,7.9,6.7,1,0,Mcfit global group gmbh
720,20.69815195,0,1,27.0,manufacture,HR,0,0,0,0,7.8,4.8,1.8,6.3,6.0,1,0,Groupe delta dore
721,51.31827515,0,1,28.0,manufacture,HR,1,1,0,0,7.0,4.8,5.7,2.5,4.4,0,1,Carel
722,6.242299795,0,1,21.0,Consult,HR,1,1,1,0,7.0,6.2,4.1,4.8,6.7,1,0,Vertone
723,7.030800821,1,1,39.0,State,HR,0,1,0,0,7.0,4.1,2.6,7.9,7.5,0,1,Caisse des dépôts
724,7.030800821,1,1,39.0,State,HR,0,1,0,0,7.8,6.2,2.6,5.6,6.7,0,1,Comune di modena
725,2.266940452,1,1,39.0,State,Teaching,0,0,1,0,2.2,6.9,8.7,6.3,5.2,1,0,Caisse des dépôts
726,26.54620123,1,1,27.0,Retail,Sales,1,0,0,0,8.6,7.6,1.0,5.6,10.0,1,0,Coop
727,79.01437372,1,0,29.0,Retail,IT,1,0,0,0,1.4,4.1,10.0,4.8,1.3,0,1,Edeka aktiengesellschaft
728,0.525667351,0,1,49.0,Telecom,HR,0,0,0,0,5.4,2.6,4.1,6.3,6.7,0,1,Netcologne
729,140.2217659,0,0,27.0,Retail,BusinessDevelopment,0,0,0,0,3.8,6.2,4.1,7.9,5.2,0,1,Coin
730,26.57905544,1,1,28.0,Banks,HR,0,1,0,1,3.8,9.1,6.4,4.8,6.7,0,0,Société générale
731,25.52772074,1,1,27.0,Consult,Sales,1,0,1,0,7.0,4.8,4.9,5.6,6.7,1,0,Soges s.p.a.
732,5.125256674,0,0,23.0,Consult,HR,1,0,0,0,4.6,6.2,4.9,6.3,8.3,1,0,Vertone
733,40.11498973,0,0,41.0,IT,IT,0,0,0,0,1.4,6.9,9.5,6.3,1.3,0,1,Marktel
734,32.32854209,0,0,49.0,PowerGeneration,IT,0,0,1,0,3.0,3.4,8.7,5.6,3.7,0,1,Sma solar technology ag
735,1.708418891,0,0,30.0,IT,IT,1,0,0,0,6.2,4.8,7.2,4.8,3.7,1,0,Teoresi s.p.a
736,50.29979466,0,1,21.0,Banks,HR,1,1,1,0,4.6,6.9,7.2,7.1,1.3,1,0,Société générale
737,70.50513347,1,1,24.0,manufacture,HR,0,1,0,0,7.8,5.5,7.2,5.6,3.7,1,0,Imtech
738,14.58726899,1,1,34.0,Retail,HR,1,0,0,0,3.8,4.8,6.4,7.9,6.7,0,1,General optica
739,37.15811088,1,0,38.0,Retail,HR,0,1,0,0,7.0,3.4,5.7,8.7,5.2,1,0,Zooplus ag
740,27.33470226,0,1,32.0,etc,Sales,0,0,0,0,7.8,5.5,2.6,4.0,7.5,1,0,Teatro real
741,32.85420945,1,1,58.0,Retail,Accounting,0,0,0,0,5.4,4.8,6.4,4.8,6.0,1,0,Global intergold
742,5.453798768,0,0,29.0,PowerGeneration,HR,0,1,0,0,7.0,5.5,8.0,5.6,8.3,1,0,Sma solar technology ag
743,79.54004107,0,0,23.0,IT,IT,1,0,0,0,4.6,5.5,8.7,4.8,4.4,0,1,Marktel
744,12.64887064,0,1,36.0,IT,HR,1,0,0,0,4.6,6.9,4.9,5.6,6.0,1,0,Teoresi s.p.a
745,20.30390144,0,1,45.0,State,HR,0,1,1,0,6.2,6.2,3.3,6.3,8.3,1,0,Comune di modena
746,20.30390144,0,1,45.0,State,HR,0,1,1,0,4.6,4.8,4.1,7.9,9.0,1,0,Comune di modena
747,10.48049281,1,1,28.0,Consult,HR,1,0,0,0,7.0,4.1,3.3,4.8,6.7,1,0,Vertone
748,11.03901437,1,1,37.0,Mining,HR,0,0,0,0,4.6,4.8,8.0,5.6,8.3,1,0,Dunlop conveyor belting
749,128.1314168,0,1,32.0,Building,HR,0,0,0,0,7.8,6.9,4.1,3.3,7.5,1,0,Bsk
750,5.585215606,0,0,37.0,IT,IT,1,0,0,0,6.2,6.9,4.1,4.0,8.3,1,0,Linkbynet
751,61.07597536,0,0,29.0,IT,IT,0,0,0,0,1.0,5.5,10.0,7.1,2.9,1,0,Canon nederland n.v.
752,110.0287474,0,1,25.0,Retail,HR,1,0,0,0,6.2,3.4,6.4,6.3,7.5,0,1,Intertoys
753,52.27104723,0,0,27.0,Retail,IT,0,0,0,0,3.8,6.2,4.1,9.4,6.7,1,0,Coop
754,5.650924025,0,1,42.0,IT,IT,0,0,0,1,1.4,7.6,8.7,4.8,5.2,0,0,Linkbynet
755,22.66940452,1,0,32.0,IT,IT,0,0,0,0,1.4,7.6,9.5,6.3,5.2,0,1,Sita
756,6.275154004,0,0,28.0,Banks,IT,1,0,0,0,2.2,7.6,5.7,5.6,2.9,1,0,Credit suisse
757,10.61190965,0,0,40.0,State,Finanñe,0,1,0,0,4.6,7.6,5.7,6.3,7.5,0,1,Ayuntamiento de malaga
758,23.81930185,1,0,22.0,Building,Consult,1,0,0,0,7.0,4.8,2.6,7.1,6.7,1,0,Bsk
759,50.89117043,1,0,34.0,IT,IT,0,1,0,0,3.8,3.4,5.7,7.9,6.7,0,1,Linkbynet
760,38.53798768,0,0,40.0,IT,IT,0,0,0,0,3.8,6.2,8.7,6.3,4.4,0,1,Teoresi s.p.a
761,16.62422998,0,0,24.0,IT,IT,1,0,0,0,5.4,4.8,6.4,5.6,3.7,1,0,Canon nederland n.v.
762,28.02464066,0,0,34.0,IT,IT,0,0,0,1,6.2,1.2,7.2,6.3,9.0,0,0,Marktel
763,31.50718686,0,0,29.0,IT,IT,0,0,0,0,3.8,2.6,6.4,7.9,8.3,1,0,Teoresi s.p.a
764,5.158110883,0,0,40.0,Consult,IT,0,0,0,1,3.8,4.1,7.2,8.7,6.7,0,0,Vertone
765,4.928131417,0,1,23.0,IT,HR,1,0,0,0,5.4,4.8,5.7,7.1,6.7,1,0,Canon nederland n.v.
766,12.68172485,1,1,36.0,PowerGeneration,HR,1,0,0,0,6.2,5.5,5.7,5.6,6.7,1,0,Sma solar technology ag
767,40.87063655,1,0,35.0,IT,IT,1,0,0,0,6.2,7.6,4.1,6.3,6.7,0,1,Canon nederland n.v.
768,36.59958932,0,0,24.0,IT,IT,1,0,0,0,5.4,1.9,6.4,9.4,6.0,0,1,Giesecke & devrient
769,103.7207392,0,1,34.0,Retail,Accounting,0,1,0,0,4.6,3.4,8.0,5.6,5.2,0,1,Coin
770,9.199178645,1,0,44.0,IT,Engineer,0,0,0,0,7.0,7.6,6.4,6.3,6.0,1,0,Sita
771,16.78850103,0,1,29.0,Banks,HR,1,1,0,0,3.8,7.6,8.0,6.3,4.4,1,0,Société générale
772,34.29979466,0,0,34.0,manufacture,HR,1,1,0,0,7.8,4.8,7.2,6.3,7.5,1,0,Simon
773,16.85420945,0,0,28.0,IT,IT,1,0,0,0,4.6,4.8,5.7,6.3,4.4,1,0,Marktel
774,16.62422998,0,1,23.0,Retail,HR,0,1,0,0,3.0,4.8,6.4,5.6,3.7,1,0,Tape à l'oeil
775,42.61190965,0,1,37.0,transport,HR,0,0,0,0,4.6,6.2,8.0,4.8,6.0,1,0,Systra
776,16.65708419,0,0,29.0,Mining,HR,0,1,0,1,2.2,7.6,6.4,9.4,6.0,0,0,Dunlop conveyor belting
777,16.65708419,0,0,29.0,Mining,HR,0,1,0,1,2.2,5.5,7.2,7.1,6.7,0,0,Dunlop conveyor belting
778,82.7926078,0,0,23.0,Retail,Sales,1,0,0,0,6.2,2.6,8.7,4.8,5.2,1,0,Coin
779,1.839835729,0,1,32.0,Retail,HR,0,1,0,0,4.6,4.1,6.4,5.6,6.0,1,0,Global intergold
780,73.42915811,0,1,29.0,Retail,Commercial,1,0,0,1,4.6,4.8,7.2,6.3,2.9,0,0,Coin
781,0.394250513,1,0,36.0,IT,IT,0,0,0,1,3.8,7.6,2.6,7.9,4.4,0,0,Canon nederland n.v.
782,123.6960986,0,1,32.0,manufacture,HR,0,0,1,0,3.8,9.1,4.9,4.8,6.0,0,1,Groupe delta dore
783,12.97741273,1,1,26.0,Consult,HR,1,0,1,0,7.8,6.9,4.1,4.0,4.4,1,0,Vertone
784,7.819301848,0,1,30.0,Retail,HR,0,0,0,0,5.4,3.4,3.3,8.7,8.3,0,1,Tape à l'oeil
785,7.819301848,0,1,30.0,Retail,HR,0,0,0,0,6.2,6.2,7.2,3.3,3.7,0,1,Global intergold
786,155.3675565,0,1,30.0,RealEstate,Sales,1,0,0,1,5.4,6.9,2.6,5.6,8.3,0,0,Metrovacesa
787,15.70431211,0,1,24.0,Mining,HR,1,1,0,0,5.4,4.1,6.4,6.3,2.1,1,0,Dunlop conveyor belting
788,19.31827515,0,0,28.0,IT,IT,0,0,0,0,4.6,4.8,7.2,6.3,5.2,1,0,Marktel
789,20.99383984,0,1,26.0,Consult,HR,0,0,0,0,10.0,4.1,1.0,7.1,7.5,1,0,Vertone
790,2.792607803,0,1,41.0,manufacture,HR,0,1,0,0,7.0,4.8,3.3,5.6,7.5,1,0,Simon
791,37.12525667,1,1,38.0,manufacture,HR,1,0,0,0,3.0,3.4,7.2,5.6,5.2,0,1,"Mettler-toledo international, inc"
792,18.16837782,1,1,24.0,Consult,HR,0,1,0,0,5.4,6.9,7.2,2.5,4.4,1,0,Ebbinge
793,11.66324435,0,1,37.0,Telecom,HR,0,1,0,1,7.0,4.1,6.4,5.6,8.3,0,0,Netcologne
794,5.092402464,0,1,47.0,manufacture,HR,0,1,0,0,5.4,7.6,4.9,4.8,6.7,0,1,Groupe delta dore
795,22.70225873,0,1,26.0,Retail,HR,1,1,0,0,5.4,5.5,4.9,7.9,6.7,0,1,General optica
796,3.778234086,0,1,46.0,manufacture,HR,0,1,0,0,3.0,4.1,6.4,5.6,5.2,1,0,Siemens
797,3.449691992,0,1,30.0,IT,HR,0,0,0,0,6.2,7.6,3.3,6.3,7.5,1,0,Marktel
798,11.03901437,1,1,37.0,Retail,HR,0,0,0,0,7.0,6.2,3.3,5.6,9.0,0,1,Zooplus ag
799,9.034907598,0,1,30.0,IT,HR,1,0,0,0,5.4,3.4,3.3,8.7,8.3,1,0,Canon nederland n.v.
800,9.034907598,0,1,30.0,IT,HR,1,0,0,0,6.2,6.2,7.2,3.3,3.7,1,0,Teoresi s.p.a
801,24.83778234,0,1,34.0,IT,HR,0,0,0,0,5.4,4.1,3.3,7.9,7.5,1,0,Giesecke & devrient
802,5.519507187,0,1,23.0,Retail,HR,1,1,0,0,4.6,6.9,5.7,4.8,9.0,1,0,General optica
803,32.26283368,1,1,35.0,manufacture,HR,0,0,0,0,5.4,4.1,4.1,7.1,7.5,0,1,Groupe delta dore
804,52.66529774,1,1,42.0,manufacture,HR,0,0,0,0,7.8,5.5,8.7,4.8,6.0,1,0,Simon
805,4.041067762,0,1,41.0,manufacture,HR,0,0,0,0,3.0,3.4,7.2,5.6,5.2,1,0,"Mettler-toledo international, inc"
806,30.78439425,0,1,41.0,Agriculture,HR,0,0,0,0,7.8,2.6,4.1,6.3,4.4,0,1,Syngenta
807,4.960985626,0,1,42.0,IT,HR,1,0,0,0,7.8,5.5,2.6,6.3,8.3,1,0,Giesecke & devrient
808,4.960985626,0,1,42.0,IT,HR,1,0,0,0,8.6,5.5,3.3,6.3,7.5,1,0,Marktel
809,4.960985626,0,1,42.0,IT,HR,1,0,0,0,7.0,6.9,4.1,5.6,7.5,1,0,Giesecke & devrient
810,39.26078029,1,1,37.0,Retail,HR,0,1,0,0,6.2,6.9,4.1,6.3,8.3,0,1,Caprabo
811,39.26078029,1,1,37.0,Retail,HR,0,1,0,0,3.8,9.1,4.9,5.6,7.5,0,1,Coin
812,38.70225873,0,1,33.0,Retail,HR,1,0,0,0,5.4,4.1,6.4,5.6,6.7,0,1,Caprabo
813,2.036960986,1,1,48.0,PowerGeneration,HR,0,1,0,0,6.2,4.8,5.7,8.7,7.5,1,0,Sma solar technology ag
814,105.1663244,0,1,34.0,Retail,Accounting,0,1,0,0,4.6,3.4,8.0,5.6,5.2,0,1,Edeka aktiengesellschaft
815,7.162217659,0,1,23.0,Consult,etc,1,0,0,1,4.6,7.6,4.9,5.6,5.2,0,0,Soges s.p.a.
816,13.10882957,1,1,21.0,PowerGeneration,HR,1,1,1,0,3.8,6.9,8.7,4.0,6.7,1,0,Mbp group
817,8.410677618,0,0,24.0,IT,IT,0,0,0,0,3.8,4.1,4.1,8.7,6.0,1,0,Canon nederland n.v.
818,3.876796715,0,1,21.0,IT,HR,0,0,0,0,7.0,4.8,4.1,5.6,8.3,1,0,Linkbynet
819,12.25462012,0,1,38.0,Consult,HR,1,1,0,0,2.2,8.4,7.2,3.3,5.2,1,0,Vertone
820,37.9137577,0,1,34.0,Telecom,HR,1,1,0,0,3.0,6.2,8.7,5.6,7.5,1,0,Netcologne
821,32.88706366,0,1,27.0,Pharma,HR,1,0,0,0,3.0,5.5,10.0,6.3,4.4,1,0,Cromsource
822,3.58110883,0,1,32.0,Retail,Sales,0,0,0,0,7.0,4.1,8.7,3.3,1.0,0,1,Edeka aktiengesellschaft
823,43.8275154,1,1,27.0,etc,HR,1,1,0,0,5.4,6.2,5.7,5.6,6.7,1,0,Teatro real
824,22.37371663,1,1,31.0,IT,IT,1,0,0,0,5.4,5.5,7.2,4.8,5.2,1,0,Giesecke & devrient
825,4.073921971,1,1,26.0,Retail,Sales,1,1,1,0,5.4,7.6,2.6,4.8,9.0,1,0,Coin
826,12.32032854,0,0,28.0,IT,IT,0,0,0,1,2.2,5.5,8.7,5.6,6.0,0,0,Canon nederland n.v.
827,17.18275154,1,1,24.0,Retail,HR,1,1,0,0,6.2,4.8,7.2,4.0,6.7,1,0,Action
828,49.80698152,0,0,34.0,manufacture,HR,0,0,0,0,5.4,4.1,8.0,7.1,8.3,0,1,Imtech
829,49.80698152,0,0,34.0,manufacture,HR,0,0,0,0,3.0,5.5,7.2,7.9,6.0,0,1,Groupe delta dore
830,85.48665298,0,1,22.0,Retail,Commercial,0,1,0,0,7.0,5.5,6.4,4.8,2.9,1,0,Coop
831,30.35728953,0,1,30.0,transport,HR,0,0,0,0,3.8,3.4,7.2,7.9,2.9,1,0,Systra
832,78.32443532,0,1,27.0,Consult,Consult,0,0,0,0,6.2,3.4,5.7,4.8,8.3,1,0,Ebbinge
833,24.24640657,0,1,30.0,State,HR,1,1,0,0,5.4,9.8,3.3,5.6,6.7,1,0,Ayuntamiento de malaga
834,24.08213552,1,1,42.0,transport,HR,0,0,0,0,5.4,4.8,4.1,4.8,6.0,1,0,Sbb cargo
835,0.689938398,0,1,24.0,Mining,HR,0,1,0,0,4.6,7.6,7.2,2.5,3.7,1,0,Dunlop conveyor belting
836,9.429158111,0,0,36.0,PowerGeneration,HR,0,0,0,0,7.0,4.8,4.1,4.0,4.4,1,0,Sma solar technology ag
837,15.01437372,0,1,30.0,IT,HR,0,0,0,0,9.4,4.1,3.3,5.6,7.5,0,1,Marktel
838,59.40041068,0,1,24.0,Retail,HR,1,1,0,0,8.6,4.1,4.9,7.9,5.2,1,0,Tape à l'oeil
839,91.99178645,1,1,39.0,Banks,HR,0,0,0,0,5.4,9.1,3.3,2.5,8.3,0,1,Banco santander
840,11.8275154,0,0,35.0,State,HR,0,1,0,0,3.8,4.8,7.2,5.6,6.7,1,0,Comune di modena
841,19.1211499,0,0,39.0,Retail,IT,1,1,0,0,7.8,3.4,3.3,7.1,6.7,0,1,Coin
842,20.89527721,0,0,27.0,Consult,HR,1,0,0,0,3.0,4.8,6.4,7.1,7.5,1,0,Ebbinge
843,81.24845996,0,1,27.0,Mining,HR,0,0,0,0,3.0,5.5,7.2,4.8,6.7,1,0,Dunlop conveyor belting
844,23.03080082,0,1,24.0,Retail,HR,1,1,0,0,5.4,4.8,4.9,7.1,6.7,1,0,Global intergold
845,23.03080082,0,1,24.0,Retail,HR,1,1,0,0,4.6,1.9,8.0,6.3,6.0,1,0,Zooplus ag
846,53.48665298,1,0,41.0,IT,Consult,0,0,0,0,3.8,3.4,8.0,7.9,6.0,1,0,Teoresi s.p.a
847,55.22792608,0,1,28.0,IT,HR,1,0,0,0,8.6,4.8,1.0,6.3,8.3,0,1,Teoresi s.p.a
848,89.00205339,1,0,32.0,Retail,Commercial,0,0,1,0,3.8,3.4,8.7,7.9,4.4,0,1,Global intergold
849,4.993839836,0,1,31.0,manufacture,HR,0,1,0,0,7.8,5.5,3.3,5.6,8.3,1,0,Carel
850,9.790554415,1,1,41.0,Retail,HR,0,1,0,0,3.0,6.9,6.4,4.8,6.0,1,0,General optica
851,9.790554415,1,1,41.0,Retail,HR,0,1,0,0,2.2,6.9,8.0,6.3,3.7,1,0,Intertoys
852,9.790554415,1,1,41.0,Retail,HR,0,1,0,0,3.0,6.9,7.2,4.8,5.2,1,0,General optica
853,11.26899384,0,1,43.0,manufacture,HR,0,0,0,0,5.4,4.8,5.7,6.3,6.7,0,1,Imtech
854,58.80903491,1,1,32.0,transport,PR,0,1,0,0,4.6,2.6,6.4,4.8,4.4,0,1,Systra
855,24.27926078,0,0,45.0,manufacture,HR,0,0,0,0,6.2,3.4,7.2,6.3,3.7,0,1,Imtech
856,24.27926078,0,0,45.0,manufacture,HR,0,0,0,0,7.0,5.5,5.7,6.3,6.0,0,1,Simon
857,73.3963039,0,1,43.0,IT,HR,0,0,0,0,7.8,6.2,4.1,4.0,8.3,1,0,Teoresi s.p.a
858,2.102669405,0,1,38.0,Retail,HR,0,0,1,0,8.6,5.5,4.1,5.6,6.7,0,1,Coop
859,2.102669405,0,1,38.0,Retail,HR,0,0,1,0,8.6,3.4,4.1,7.1,6.0,0,1,Coin
860,2.102669405,0,1,38.0,Retail,HR,0,0,1,0,7.8,4.1,4.1,7.1,6.7,0,1,Tape à l'oeil
861,8.772073922,0,1,46.0,etc,HR,0,1,0,0,6.2,4.8,7.2,5.6,6.7,1,0,Uefa
862,86.04517454,0,1,35.0,etc,HR,0,1,0,0,3.0,7.6,7.2,4.8,2.9,0,1,Teatro alla scala
863,19.44969199,0,0,38.0,manufacture,HR,0,0,0,1,6.2,4.1,6.4,6.3,5.2,0,0,Groupe delta dore
864,19.44969199,0,0,38.0,manufacture,HR,0,0,0,1,8.6,2.6,7.2,4.8,4.4,0,0,Siemens
865,20.59958932,1,1,26.0,manufacture,HR,0,0,0,0,3.0,4.8,7.2,7.9,5.2,0,1,Groupe delta dore
866,20.59958932,1,1,26.0,manufacture,HR,0,0,0,0,3.0,5.5,5.7,7.1,5.2,0,1,Imtech
867,7.852156057,0,1,27.0,Telecom,HR,0,1,0,0,7.0,4.8,4.1,4.8,7.5,1,0,Vodafoneziggo
868,7.852156057,0,1,27.0,Telecom,HR,0,1,0,0,5.4,6.9,8.0,4.8,6.0,1,0,Netcologne
869,21.65092402,0,1,43.0,Building,HR,0,0,0,0,6.2,6.2,4.1,5.6,6.7,1,0,Xervon gmbh
870,20.76386037,0,0,26.0,Telecom,HR,1,1,0,0,3.0,6.9,4.9,4.8,7.5,1,0,Vodafoneziggo
871,33.97125257,0,1,25.0,Banks,HR,1,1,0,0,7.0,6.2,3.3,3.3,3.7,1,0,Unicredit
872,99.77823409,0,1,26.0,transport,HR,1,1,0,0,5.4,2.6,7.2,7.1,5.2,1,0,Sbb cargo
873,99.77823409,0,1,26.0,transport,HR,1,1,0,0,5.4,4.1,8.7,4.8,2.9,1,0,Sbb cargo
874,60.78028747,0,1,33.0,PowerGeneration,HR,1,1,0,0,7.8,6.2,6.4,7.9,6.0,0,1,Sma solar technology ag
875,60.78028747,0,1,33.0,PowerGeneration,HR,1,1,0,0,3.8,3.4,5.7,8.7,7.5,0,1,Sma solar technology ag
876,51.58110883,0,1,38.0,manufacture,HR,0,0,0,0,3.8,6.9,4.9,4.8,6.0,0,1,Simon
877,5.585215606,0,1,32.0,IT,HR,1,0,0,0,6.2,3.4,8.0,3.3,3.7,1,0,Canon nederland n.v.
878,6.866529774,0,1,45.0,etc,HR,0,1,0,0,4.6,4.8,8.7,4.8,6.0,0,1,Teatro real
879,23.9835729,0,0,32.0,Retail,HR,0,1,0,0,7.8,2.6,5.7,8.7,5.2,1,0,Caprabo
880,9.691991786,0,1,35.0,RealEstate,HR,0,0,0,0,7.8,3.4,5.7,4.0,6.0,0,1,Metrovacesa
881,73.29774127,1,1,24.0,Retail,HR,1,1,0,0,5.4,8.4,4.1,4.8,6.0,1,0,Lidl italia
882,73.29774127,1,1,24.0,Retail,HR,1,1,0,0,7.8,5.5,4.1,4.8,5.2,1,0,Caprabo
883,34.56262834,1,0,31.0,Retail,BusinessDevelopment,1,0,0,0,9.4,4.8,4.1,7.1,5.2,0,1,Lidl italia
884,34.56262834,1,0,31.0,Retail,BusinessDevelopment,1,0,0,0,7.8,4.8,3.3,7.1,5.2,0,1,Action
885,42.90759754,0,1,24.0,Banks,HR,1,1,0,0,6.2,6.2,4.1,4.8,6.0,1,0,Ing
